  0.0000000E+00        0.7000
  0.4139221E-04        0.8000
  0.5094229E-04        0.9000
  0.4468935E-04        1.0000
  0.3581033E-04        1.1000
  0.2814429E-04        1.2000
  0.2231550E-04        1.3000
  0.1807116E-04        1.4000
  0.1502023E-04        1.5000
  0.1282576E-04        1.6000
  0.1123426E-04        1.7000
  0.1006412E-04        1.8000
  0.9187855E-05        1.9000
  0.8516791E-05        2.0000
  0.7989495E-05        2.1000
  0.7563475E-05        2.2000
  0.7209348E-05        2.3000
  0.6906777E-05        2.4000
  0.6641664E-05        2.5000
  0.6404206E-05        2.6000
  0.6187569E-05        2.7000
  0.5986959E-05        2.8000
  0.5798994E-05        2.9000
  0.5621266E-05        3.0000
  0.5291290E-05        3.2000
  0.4986964E-05        3.4000
  0.4703592E-05        3.6000
  0.4438309E-05        3.8000
  0.4189191E-05        4.0000
  0.3954827E-05        4.2000
  0.3734092E-05        4.4000
  0.3526041E-05        4.6000
  0.3329846E-05        4.8000
  0.3144758E-05        5.0000
  0.2928045E-05        5.2500
  0.2726426E-05        5.5000
  0.2538810E-05        5.7500
  0.2364194E-05        6.0000
  0.2201651E-05        6.2500
  0.2050330E-05        6.5000
  0.1909440E-05        6.7500
  0.1778253E-05        7.0000
  0.1656092E-05        7.2500
  0.1542330E-05        7.5000
  0.1436384E-05        7.7500
  0.1337715E-05        8.0000
  0.1245820E-05        8.2500
  0.1160232E-05        8.5000
  0.1080518E-05        8.7500
  0.1006272E-05        9.0000
  0.9371182E-06        9.2500
  0.8727050E-06        9.5000
  0.8127016E-06        9.7500
  0.7567946E-06       10.0000
  0.6563580E-06       10.5000
  0.5692073E-06       11.0000
  0.4936152E-06       11.5000
  0.4280622E-06       12.0000
  0.3712249E-06       12.5000
  0.3219539E-06       13.0000
  0.2792513E-06       13.5000
  0.2422488E-06       14.0000
  0.2101870E-06       14.5000
  0.1823922E-06       15.0000
  0.1582538E-06       15.5000
  0.1372115E-06       16.0000
  0.1187759E-06       16.5000
  0.1026007E-06       17.0000
  0.8854732E-07       17.5000
  0.7660046E-07       18.0000
  0.6664904E-07       18.5000
  0.5841449E-07       19.0000
  0.5151710E-07       19.5000
  0.4286060E-07       20.0000
  0.3315705E-07       21.0000
  0.2532836E-07       22.0000
  0.1922788E-07       23.0000
  0.1448237E-07       24.0000
  0.1078123E-07       25.0000
  0.7906587E-08       26.0000
  0.5702807E-08       27.0000
  0.4045445E-08       28.0000
  0.2646878E-08       29.0000
  0.1529459E-08       30.0000
  0.8193369E-09       31.0000
  0.4674356E-09       32.0000
  0.3228726E-09       33.0000
  0.2660363E-09       34.0000
  0.2384966E-09       35.0000
  0.2194168E-09       36.0000
  0.2030105E-09       37.0000
  0.1880244E-09       38.0000
  0.1742698E-09       39.0000
  0.1617341E-09       40.0000
  0.1504050E-09       41.0000
  0.1402515E-09       42.0000
  0.1312305E-09       43.0000
  0.1232944E-09       44.0000
  0.1163967E-09       45.0000
  0.1104951E-09       46.0000
  0.1055533E-09       47.0000
  0.1015421E-09       48.0000
  0.9844021E-10       49.0000
  0.9623418E-10       50.0000
